,item,freq,canon_segm,prs,ROOT_1_FamSize,ROOT_1_Freq,ROOT_1_Length,ROOT_1_PFMF,SUFF_1_FamSize,SUFF_1_Freq,SUFF_1_Length,SUFF_1_PFMF,n_morphemes
31925,pianiste,5.52,(piano)>iste>,"(0, 1, 1)",4,29.18,5,25,119,322.749999999999,4,11.7647058823529,2
31927,pianota,0.1,(piano)>ot[VB]>,"(0, 1, 1)",4,29.18,5,50,8,2.77,5,50,2
31928,pianotant,0,(piano)>[VB]>,"(0, 1, 1)",4,29.18,5,75,1600,25208.9699999999,2,91.125,2
31937,picoreur,0,(picor)>eur>,"(0, 1, 1)",1,0,5,0,501,2127.06,3,93.4131736526946,2
31939,piécettes,0.02,(pièce)>ette>,"(0, 1, 1)",3,151.14,5,33.3333333333333,110,295.429999999999,4,89.0909090909091,2
31941,piégé,20.32,(piège)>[VB]>,"(0, 1, 1)",3,53.98,5,33.3333333333333,1600,25208.9699999999,2,12.4375,2
31946,piégeuses,0,(piège)>eur>,"(0, 1, 1)",3,53.98,5,66.6666666666666,501,2127.06,3,93.4131736526946,2
31947,pierraille,0.12,(pierre)>aille>,"(0, 1, 1)",6,67.58,6,33.3333333333333,23,42.56,5,78.2608695652173,2
31949,pierreries,0.28,(pierre)>erie>,"(0, 1, 1)",6,67.58,6,16.6666666666666,109,267.479999999999,4,70.6422018348623,2
31950,pierreux,0,(pierre)>eux>,"(0, 1, 1)",6,67.58,6,50,271,1027.7,3,93.7269372693726,2
31951,piétaille,0.2,(pied)>aille>,"(0, 1, 1)",8,223.09,4,62.5,23,42.56,5,65.2173913043478,2
31953,piétinaient,5.65,(pied)>in[VB]>,"(0, 1, 1)",8,223.09,4,12.5,6,8.26,5,0,2
31965,pieusement,0.41,(pieux)>ment>,"(0, 1, 1)",2,6.47,5,50,919,5042.80999999999,4,59.30359085963,2
31968,pige,26.25,(pig)>[VB]>,"(0, 1, 1)",1,26.25,3,0,1600,25208.9699999999,2,10.3125,2
31970,pigeonnants,0,(pigeon)>ant/ent>,"(0, 1, 1)",4,15.66,6,75,522,3302.43999999999,7,93.2950191570881,2
31971,pigeonneaux,0.23,(pigeon)>eau>,"(0, 1, 1)",4,15.66,6,50,29,436.9,3,82.7586206896551,2
31972,pigeonnier,0.27,(pigeon)>ier>,"(0, 1, 1)",4,15.66,6,25,181,847.1,3,70.1657458563536,2
31977,pigmentaire,0.04,(pigment)>aire>,"(0, 1, 1)",2,0.55,7,50,179,853.76,4,91.6201117318435,2
31978,pigmentation,0.51,(pigment)>ion>,"(0, 1, 1)",2,0.55,7,0,766,3498.54,3,72.8459530026109,2
31979,pilaient,0.5,(pil)>[VB]>,"(0, 1, 1)",2,1.51,3,50,1600,25208.9699999999,2,61.25,2
31985,pillage,1.21,(piller)>age>,"(0, 1, 1)",3,6.27,6,33.3333333333333,201,707.48,3,41.7910447761194,2
31986,pillarde,0.99,(piller)>ard>,"(0, 1, 1)",3,6.27,6,66.6666666666666,52,113.07,3,34.6153846153846,2
31993,pilonnée,0.02,(pilon)>[VB]>,"(0, 1, 1)",2,0.49,5,50,1600,25208.9699999999,2,83.4375,2
31995,pilotage,2.44,(pilote)>age>,"(0, 1, 1)",4,64.95,6,50,201,707.48,3,23.3830845771144,2
31997,piloté,7.83,(pilote)>[VB]>,"(0, 1, 1)",4,64.95,6,25,1600,25208.9699999999,2,21,2
32001,pimenta,0.73,(piment)>[VB]>,"(0, 1, 1)",2,5.49,6,50,1600,25208.9699999999,2,55.875,2
32006,pinça,8.44,(pince)>[VB]>,"(0, 1, 1)",4,20.94,5,25,1600,25208.9699999999,2,20,2
32013,pincement,0.19,(pince)>ment>,"(0, 1, 1)",4,20.94,5,75,919,5042.80999999999,4,70.8378672470076,2
32017,pincettes,0.25,(pince)>ette>,"(0, 1, 1)",4,20.94,5,50,110,295.429999999999,4,66.3636363636363,2
32019,pingrerie,0.02,(pingre)>erie>,"(0, 1, 1)",2,0.62,6,50,109,267.479999999999,4,88.9908256880734,2
32022,piocher,0.5,(pioche)>[VB]>,"(0, 1, 1)",2,5.02,6,50,1600,25208.9699999999,2,61.25,2
32026,pipeau,1.84,(pipe)>eau>,"(0, 1, 1)",3,18.59,4,33.3333333333333,29,436.9,3,68.9655172413793,2
32027,pipelette,0.27,(pipe)>ette>,"(0, 1, 1)",3,18.59,4,66.6666666666666,110,295.429999999999,4,65.4545454545454,2
32033,piquant,3.54,(piquer)>ant/ent>,"(0, 1, 1)",10,75.3199999999999,6,30,522,3302.43999999999,7,23.9463601532567,2
32045,piquet,1.48,(piquer)>et1>,"(0, 1, 1)",10,75.3199999999999,6,50,1,1.48,3,0,2
32048,piquets,2.16,(piquer)>et>,"(0, 1, 1)",10,75.3199999999999,6,40,75,229.51,2,22.6666666666666,2
32049,piquette,0.99,(piquer)>ette>,"(0, 1, 1)",10,75.3199999999999,6,60,110,295.429999999999,4,40,2
32050,piqueuse,0,(piquer)>eur>,"(0, 1, 1)",10,75.3199999999999,6,70,501,2127.06,3,93.4131736526946,2
32053,piqûre,7.59,(piquer)>ûre>,"(0, 1, 1)",10,75.3199999999999,6,10,1,7.59,3,0,2
32054,piqûres,3.82,(piquer)>ûres>,"(0, 1, 1)",10,75.3199999999999,6,20,1,3.82,4,0,2
32060,ponctuation,0.3,(ponctuer)>ion>,"(0, 1, 1)",2,2.19,8,50,766,3498.54,3,81.0704960835509,2
32068,pontages,0.04,(pont)>age>,"(0, 1, 1)",5,59.3,4,80,201,707.48,3,80.0995024875621,2
32069,ponte,1.78,(pont)>[VB]>,"(0, 1, 1)",5,59.3,4,20,1600,25208.9699999999,2,41.8125,2
32071,pontifie,0,(pontife)>[VB]>,"(0, 1, 1)",1,0,7,0,1600,25208.9699999999,2,91.125,2
32073,ponton,1.01,(pont)>on>,"(0, 1, 1)",5,59.3,4,40,109,331.19,2,50.4587155963302,2
32075,populace,1.53,(popul)>ace>,"(0, 1, 1)",6,38.6,5,50,15,28.65,3,26.6666666666666,2
32076,populaire,19.34,(popul)>aire>,"(0, 1, 1)",6,38.6,5,0,179,853.76,4,4.46927374301675,2
32079,population,15.68,(popul)>ion>,"(0, 1, 1)",6,38.6,5,16.6666666666666,766,3498.54,3,6.78851174934725,2
32081,populeuses,0,(popul)>eux>,"(0, 1, 1)",6,38.6,5,83.3333333333333,271,1027.7,3,93.7269372693726,2
32082,populistes,0.02,(popul)>iste>,"(0, 1, 1)",6,38.6,5,66.6666666666666,119,322.749999999999,4,86.5546218487395,2
32083,porcherie,2.73,(porc)>erie>,"(0, 1, 1)",2,43.8,4,50,109,267.479999999999,4,17.4311926605504,2
32084,poreuse,0.69,(pore)>eux>,"(0, 1, 1)",2,1.66,4,50,271,1027.7,3,47.970479704797,2
32091,portable,35.82,(porter)>able>,"(0, 1, 1)",24,892.509999999999,6,16.6666666666666,313,1042.69,4,1.27795527156549,2
32098,portatif,0.4,(porter)>if>,"(0, 1, 1)",24,892.509999999999,6,91.6666666666666,168,409.409999999999,2,60.7142857142857,2
32119,porteur,10.02,(porter)>eur>,"(0, 1, 1)",24,892.509999999999,6,41.6666666666666,501,2127.06,3,8.78243512974052,2
32124,portier,3.27,(porte)>ier>,"(0, 1, 1)",13,600.499999999999,5,61.5384615384615,181,847.1,3,22.0994475138121,2
32125,portière,4.96,(porte)>ère>,"(0, 1, 1)",13,600.499999999999,5,46.1538461538461,49,86.54,3,12.2448979591836,2
32129,portillon,0.35,(porte)>illon>,"(0, 1, 1)",13,600.499999999999,5,92.3076923076923,4,0.62,5,0,2
32131,portique,0.389999999999999,(porte)>ique>,"(0, 1, 1)",13,600.499999999999,5,76.9230769230769,281,852.449999999999,4,68.3274021352313,2
32147,posément,0.1,(poser)>ment>,"(0, 1, 1)",24,427.529999999999,5,62.5,919,5042.80999999999,4,79.8694232861806,2
32157,possesseur,0.54,(posséder)>eur>,"(0, 1, 1)",6,56.8799999999999,8,50,501,2127.06,3,62.0758483033932,2
32158,poseurs,0.34,(poser)>eur>,"(0, 1, 1)",24,427.529999999999,5,50,501,2127.06,3,66.2674650698602,2
32166,possédant,0.73,(posséder)>ant/ent>,"(0, 1, 1)",6,56.8799999999999,8,33.3333333333333,522,3302.43999999999,7,53.0651340996168,2
32179,possession,12.76,(posséder)>ion>,"(0, 1, 1)",6,56.8799999999999,8,16.6666666666666,766,3498.54,3,9.00783289817232,2
32181,possibilité,16.79,(possible)>ité>,"(0, 1, 1)",5,403.26,8,40,334,1491.88,3,4.79041916167664,2
32182,possibilités,9.08,(possible)>ités>,"(0, 1, 1)",5,403.26,8,60,60,83.33,4,5,2
32183,postal,8.80999999999999,(poste)>al>,"(0, 1, 1)",5,102.98,5,20,200,1125.04,2,14,2
32187,posté,7.76,(poste)>[VB]>,"(0, 1, 1)",5,102.98,5,40,1600,25208.9699999999,2,21.375,2
32192,postiers,0.06,(poste)>ier>,"(0, 1, 1)",5,102.98,5,80,181,847.1,3,87.292817679558,2
32193,postillonne,0.08,(postillon)>[VB]>,"(0, 1, 1)",2,0.08,9,0,1600,25208.9699999999,2,75.9375,2
32194,postillonneurs,0,(postillon)>eur>,"(0, 1, 1)",2,0.08,9,50,501,2127.06,3,93.4131736526946,2
32196,potable,2.15,(pota)>able>,"(0, 1, 1)",1,2.15,4,0,313,1042.69,4,27.1565495207667,2
32200,potée,0.04,(pot)>é>,"(0, 1, 1)",5,31.33,3,60,57,846.24,1,82.4561403508771,2
32203,poterie,0.95,(pot)>erie>,"(0, 1, 1)",5,31.33,3,20,109,267.479999999999,4,43.1192660550458,2
32206,poudrée,0.02,(poudre)>[VB]>,"(0, 1, 1)",8,23.9499999999999,6,37.5,1600,25208.9699999999,2,83.4375,2
32207,poudreuse,0.33,(poudre)>eux>,"(0, 1, 1)",8,23.9499999999999,6,12.5,271,1027.7,3,62.730627306273,2
32210,poudrier,0.25,(poudre)>ier>,"(0, 1, 1)",8,23.9499999999999,6,25,181,847.1,3,71.8232044198895,2
32218,poulet,41.26,(poule)>et>,"(0, 1, 1)",4,83.81,5,0,75,229.51,2,0,2
32220,poulette,3.41,(poule)>ette>,"(0, 1, 1)",4,83.81,5,50,110,295.429999999999,4,17.2727272727272,2
32222,poupin,0,(poup)>in>,"(0, 1, 1)",2,0.2,4,50,30,109.48,2,93.3333333333333,2
32244,pourrissantes,0.04,(pourrir)>ant/ent>,"(0, 1, 1)",5,150.2,7,40,522,3302.43999999999,7,85.4406130268199,2
32247,pourriture,3.93,(pouvoir)>ure>,"(0, 1, 1)",7,4947.27,7,57.1428571428571,122,595.65,3,23.7704918032786,2
32268,poussette,1.83,(pouss)>ette>,"(0, 1, 1)",3,2.75,5,0,110,295.429999999999,4,30,2
32270,poussiéreuse,2.02,(poussière)>eux>,"(0, 1, 1)",3,27.0099999999999,9,33.3333333333333,271,1027.7,3,26.1992619926199,2
32273,poussif,0.02,(pouss)>if>,"(0, 1, 1)",3,2.75,5,66.6666666666666,168,409.409999999999,2,86.3095238095238,2
32274,poutrelle,0.3,(poutre)>elle>,"(0, 1, 1)",2,2.34,6,50,13,16.5,4,61.5384615384615,2
32286,praticable,0.31,(pratique)>able>,"(0, 1, 1)",5,50.48,8,60,313,1042.69,4,71.8849840255591,2
32287,praticien,0.3,(pratique)>ien>,"(0, 1, 1)",5,50.48,8,80,66,291.01,3,57.5757575757575,2
32288,pratiquaient,8.39,(pratique)>[VB]>,"(0, 1, 1)",5,50.48,8,40,1600,25208.9699999999,2,20.0625,2
32294,pratiquement,14.68,(pratique)>ment>,"(0, 1, 1)",5,50.48,8,20,919,5042.80999999999,4,6.20239390642002,2
32298,préalablement,0.08,(préalable)>ment>,"(0, 1, 1)",2,1.54,9,50,919,5042.80999999999,4,81.9368879216539,2
32300,précarité,0.19,(précaire)>ité>,"(0, 1, 1)",2,1.05,8,50,334,1491.88,3,79.940119760479,2
32320,précepteur,0.76,(précepte)>eur>,"(0, 1, 1)",2,2.30999999999999,8,50,501,2127.06,3,54.8902195608782,2
32327,prêcheurs,0.2,(prêcher)>eur>,"(0, 1, 1)",2,5.89,7,50,501,2127.06,3,72.0558882235529,2
32338,précipitation,1.9,(précipiter)>ion>,"(0, 1, 1)",4,17.0099999999999,10,25,766,3498.54,3,43.3420365535248,2
32349,précisa,6.47999999999999,(précis)>[VB]>,"(0, 1, 1)",5,60.7399999999999,6,60,1600,25208.9699999999,2,23.9375,2
32354,précisément,12.8,(précis)>ément>,"(0, 1, 1)",5,60.7399999999999,6,20,28,105.3,5,7.14285714285714,2
32362,précision,6.86,(précis)>ion>,"(0, 1, 1)",5,60.7399999999999,6,40,766,3498.54,3,16.840731070496,2
32365,précocement,0.01,(précoce)>ment>,"(0, 1, 1)",3,2.79,7,66.6666666666666,919,5042.80999999999,4,90.0979325353645,2
32366,précocité,0.12,(précoce)>ité>,"(0, 1, 1)",3,2.79,7,33.3333333333333,334,1491.88,3,83.8323353293413,2
32368,prédateur,2.67999999999999,(préd)>eur>,"(0, 1, 1)",1,2.67999999999999,4,0,501,2127.06,3,27.1457085828343,2
32370,prédicateur,0.85,(prédic)>eur>,"(0, 1, 1)",2,0.9,6,0,501,2127.06,3,52.8942115768463,2
32372,prédications,0.05,(prédic)>ion>,"(0, 1, 1)",2,0.9,6,50,766,3498.54,3,91.77545691906,2
32382,préfecture,3.97,(préfet)>ure>,"(0, 1, 1)",2,11.53,6,50,122,595.65,3,22.1311475409836,2
32384,préférable,4.39,(préférer)>able>,"(0, 1, 1)",3,224.35,8,66.6666666666666,313,1042.69,4,15.0159744408945,2
32393,préférence,5.74,(préférer)>nce>,"(0, 1, 1)",3,224.35,8,33.3333333333333,213,1491.29,3,23.4741784037558,2
32429,premièrement,5.55,(premier)>ment>,"(0, 1, 1)",2,528.29,7,50,919,5042.80999999999,4,13.2752992383025,2
32430,prémonition,2.46,(prémonit)>ion>,"(0, 1, 1)",2,2.7,8,0,766,3498.54,3,36.6840731070496,2
32431,prémonitoire,0.24,(prémonit)>oire>,"(0, 1, 1)",2,2.7,8,50,47,114.259999999999,4,80.8510638297872,2
32453,preneur,1.98,(prendre)>eur>,"(0, 1, 1)",9,2034.35,7,44.4444444444444,501,2127.06,3,33.9321357285429,2
32483,préparatifs,3.09,(préparer)>if>,"(0, 1, 1)",4,180.81,8,50,168,409.409999999999,2,22.6190476190476,2
32484,préparation,5.17,(préparer)>ion>,"(0, 1, 1)",4,180.81,8,25,766,3498.54,3,20.6266318537859,2
32485,préparatoire,0.52,(préparer)>oire>,"(0, 1, 1)",4,180.81,8,75,47,114.259999999999,4,61.7021276595744,2
32506,présager,0.14,(présage)>[VB]>,"(0, 1, 1)",2,3.6,7,50,1600,25208.9699999999,2,72.5625,2
32508,prescription,2.24,(prescrire)>ion>,"(0, 1, 1)",3,9.39,9,33.3333333333333,766,3498.54,3,38.7728459530026,2
32516,présenta,0.93,(présent)>[VB]>,"(0, 1, 1)",8,193.06,7,87.5,1600,25208.9699999999,2,52.875,2
32517,présentable,2.65,(présent)>able>,"(0, 1, 1)",8,193.06,7,75,313,1042.69,4,23.6421725239616,2
32522,présentateur,2.71,(présent)>eur>,"(0, 1, 1)",8,193.06,7,62.5,501,2127.06,3,26.9461077844311,2
32523,présentation,7.89,(présent)>ion>,"(0, 1, 1)",8,193.06,7,50,766,3498.54,3,14.3603133159268,2
32530,présentement,1.27,(présenter)>ment>,"(0, 1, 1)",4,217.63,9,50,919,5042.80999999999,4,36.3438520130576,2
32542,préservatif,5.4,(préserver)>if>,"(0, 1, 1)",3,18.9,9,33.3333333333333,168,409.409999999999,2,13.6904761904761,2
32544,préservation,1,(préserver)>ion>,"(0, 1, 1)",3,18.9,9,66.6666666666666,766,3498.54,3,59.3994778067885,2
32555,présidence,4.26,(présider)>nce>,"(0, 1, 1)",5,155.749999999999,8,20,213,1491.29,3,26.7605633802816,2
32556,président,143.63,(présider)>ant/ent>,"(0, 1, 1)",5,155.749999999999,8,0,522,3302.43999999999,7,0.57471264367816,2
32566,présomption,1.06,(présumer)>ion>,"(0, 1, 1)",2,10.26,8,50,766,3498.54,3,57.7023498694516,2
32572,pressant,2,(presser)>ant/ent>,"(0, 1, 1)",5,126.84,7,20,522,3302.43999999999,7,33.3333333333333,2
32591,presseur,0.01,(press)>eur>,"(0, 1, 1)",3,39.82,5,66.6666666666666,501,2127.06,3,90.4191616766467,2
32593,pressing,2.52,(press)>ing>,"(0, 1, 1)",3,39.82,5,33.3333333333333,20,68.61,3,50,2
32594,pression,37.29,(press)>ion>,"(0, 1, 1)",3,39.82,5,0,766,3498.54,3,1.43603133159268,2
32597,prestement,0.09,(preste)>ment>,"(0, 1, 1)",5,2.83,6,60,919,5042.80999999999,4,81.2840043525571,2
32599,prestigieuse,1.92,(prestige)>eux>,"(0, 1, 1)",2,4.46,8,50,271,1027.7,3,27.3062730627306,2
32615,prétendant,4.55,(prétendre)>ant/ent>,"(0, 1, 1)",5,49.05,9,40,522,3302.43999999999,7,19.9233716475095,2
32624,prétendument,0.37,(prétendre)>ment>,"(0, 1, 1)",5,49.05,9,80,919,5042.80999999999,4,61.1534276387377,2
32627,prétentieuse,5.74,(prétendre)>eux>,"(0, 1, 1)",5,49.05,9,20,271,1027.7,3,9.59409594095941,2
32629,prétention,2.63,(prétendre)>ion>,"(0, 1, 1)",5,49.05,9,60,766,3498.54,3,35.1174934725848,2
32637,prêteur,1.36,(prêter)>eur>,"(0, 1, 1)",2,38.2599999999999,6,50,501,2127.06,3,42.315369261477,2
32638,prétextant,0.35,(prétexte)>[VB]>,"(0, 1, 1)",2,14.51,8,50,1600,25208.9699999999,2,64.75,2
32643,prêtresse,1.52,(prêtre)>esse>,"(0, 1, 1)",2,51.2,6,50,39,279.86,4,58.9743589743589,2
32644,préoccupation,3.21999999999999,(préoccuper)>ion>,"(0, 1, 1)",2,20.81,10,50,766,3498.54,3,30.9399477806788,2
32649,prévenances,0.2,(prévenir)>nce>,"(0, 1, 1)",5,133.15,8,60,213,1491.29,3,82.6291079812206,2
32650,prévenants,0.09,(prévenir)>ant/ent>,"(0, 1, 1)",5,133.15,8,80,522,3302.43999999999,7,80.0766283524904,2
32654,prévention,1.4,(prévenir)>ion>,"(0, 1, 1)",5,133.15,8,40,766,3498.54,3,50.6527415143603,2
32656,préventive,1.5,(prévenir)>if>,"(0, 1, 1)",5,133.15,8,20,168,409.409999999999,2,37.5,2
32693,prieur,0.67,(pri)>eur>,"(0, 1, 1)",1,0.67,3,0,501,2127.06,3,56.6866267465069,2
32695,primaire,7.32,(prime)>aire>,"(0, 1, 1)",5,30.56,5,20,179,853.76,4,12.290502793296,2
32697,primait,0.04,(prime)>[VB]>,"(0, 1, 1)",5,30.56,5,80,1600,25208.9699999999,2,79.8125,2
32705,princesse,48.79,(prince)>esse>,"(0, 1, 1)",3,99.5,6,33.3333333333333,39,279.86,4,0,2
32707,princier,0.59,(prince)>ier>,"(0, 1, 1)",3,99.5,6,66.6666666666666,181,847.1,3,61.878453038674,2
32710,principal,44.5899999999999,(principe)>al>,"(0, 1, 1)",3,74.5599999999999,8,0,200,1125.04,2,1.5,2
32715,printanier,0.54,(printemps)>ier>,"(0, 1, 1)",2,28.39,9,50,181,847.1,3,62.9834254143646,2
32718,prioritaire,2.43,(priorité)>aire>,"(0, 1, 1)",2,14.58,8,50,179,853.76,4,41.340782122905,2
32727,prisonnier,57.71,(prison)>ier>,"(0, 1, 1)",4,213.16,6,25,181,847.1,3,1.1049723756906,2
32734,privation,1.54999999999999,(priver)>ion>,"(0, 1, 1)",4,70.3399999999999,6,25,766,3498.54,3,48.4334203655352,2
32737,privautés,0.02,(priver)>ité>,"(0, 1, 1)",4,70.3399999999999,6,75,334,1491.88,3,88.9221556886227,2
32744,privilégié,4.22999999999999,(privilège)>[VB]>,"(0, 1, 1)",2,14.64,9,50,1600,25208.9699999999,2,30.5,2
32747,probabilité,1.68,(probable)>ité>,"(0, 1, 1)",5,86.55,8,80,334,1491.88,3,36.5269461077844,2
32748,probabilités,1.99,(probable)>ités>,"(0, 1, 1)",5,86.55,8,60,60,83.33,4,16.6666666666666,2
32749,probablement,69.41,(probable)>ment>,"(0, 1, 1)",5,86.55,8,0,919,5042.80999999999,4,1.19695321001088,2
32750,probants,0.06,(prob)>ant/ent>,"(0, 1, 1)",3,1.55,4,66.6666666666666,522,3302.43999999999,7,82.375478927203,2
32751,probation,1.39,(prob)>ion>,"(0, 1, 1)",3,1.55,4,0,766,3498.54,3,50.9138381201044,2
32752,probité,0.1,(prob)>ité>,"(0, 1, 1)",3,1.55,4,33.3333333333333,334,1491.88,3,84.1317365269461,2
32753,problématique,1.5,(problème)>ique>,"(0, 1, 1)",2,521.569999999999,8,50,281,852.449999999999,4,37.3665480427046,2
32761,procédure,16.17,(procéder)>ure>,"(0, 1, 1)",2,31.89,8,0,122,595.65,3,7.37704918032786,2
32763,processeur,0.54,(process)>eur>,"(0, 1, 1)",2,4.34,7,50,501,2127.06,3,62.0758483033932,2
32764,procession,3.8,(process)>ion>,"(0, 1, 1)",2,4.34,7,0,766,3498.54,3,27.284595300261,2
32782,procuration,1.69,(procurer)>ion>,"(0, 1, 1)",3,41.89,8,66.6666666666666,766,3498.54,3,45.8224543080939,2
32790,procureur,28.68,(procurer)>eur>,"(0, 1, 1)",3,41.89,8,0,501,2127.06,3,2.9940119760479,2
32792,prodigieuse,3.65,(prodige)>eux>,"(0, 1, 1)",3,10.15,7,33.3333333333333,271,1027.7,3,16.6051660516605,2
32796,prodiguait,0.01,(prodigue)>[VB]>,"(0, 1, 1)",2,1.94,8,50,1600,25208.9699999999,2,86.3125,2
32800,producteur,13.0599999999999,(produire)>eur>,"(0, 1, 1)",6,128.03,8,50,501,2127.06,3,7.38522954091816,2
32802,production,18.73,(produire)>ion>,"(0, 1, 1)",6,128.03,8,16.6666666666666,766,3498.54,3,4.96083550913838,2
32820,profanation,1.04,(profane)>ion>,"(0, 1, 1)",3,4.23,7,66.6666666666666,766,3498.54,3,58.355091383812,2
32822,profané,1.71,(profane)>[VB]>,"(0, 1, 1)",3,4.23,7,0,1600,25208.9699999999,2,42.9375,2
32829,professeur,98.3699999999999,(professer)>eur>,"(0, 1, 1)",6,146.829999999999,9,0,501,2127.06,3,0.199600798403193,2
32831,profession,9.92,(professer)>ion>,"(0, 1, 1)",6,146.829999999999,9,33.3333333333333,766,3498.54,3,11.2271540469973,2
32840,profile,1.50999999999999,(profil)>[VB]>,"(0, 1, 1)",2,15.95,6,50,1600,25208.9699999999,2,44.875,2
32842,profita,66.59,(profit)>[VB]>,"(0, 1, 1)",3,82.21,6,0,1600,25208.9699999999,2,4.625,2
32843,profitable,1.32,(profit)>able>,"(0, 1, 1)",3,82.21,6,66.6666666666666,313,1042.69,4,38.9776357827476,2
32864,profondément,19,(profond)>ément>,"(0, 1, 1)",4,77.18,7,25,28,105.3,5,3.57142857142857,2
32865,profondeur,13.3,(profond)>eur>,"(0, 1, 1)",4,77.18,7,50,501,2127.06,3,6.78642714570858,2
32868,programmé,5.85,(programme)>[VB]>,"(0, 1, 1)",4,57.44,9,25,1600,25208.9699999999,2,25.8125,2
32872,progressait,8.1,(progrès)>[VB]>,"(0, 1, 1)",5,30.66,7,20,1600,25208.9699999999,2,20.6875,2
32883,projeta,7.8,(projet)>[VB]>,"(0, 1, 1)",5,88.47,6,20,1600,25208.9699999999,2,21.125,2
32915,promptement,0.35,(prompt)>ment>,"(0, 1, 1)",4,2.88,6,25,919,5042.80999999999,4,62.2415669205658,2
32933,prophétique,0.55,(prophète)>ique>,"(0, 1, 1)",4,17.36,8,50,281,852.449999999999,4,65.4804270462633,2
32934,prophétiser,0.14,(prophète)>is[VB]>,"(0, 1, 1)",4,17.36,8,75,126,424.71,5,55.5555555555555,2
32958,proprement,4.54,(propre)>ment>,"(0, 1, 1)",7,189.879999999999,6,28.5714285714285,919,5042.80999999999,4,15.6692056583242,2
32997,prouvaient,85.58,(preuve)>[VB]>,"(0, 1, 1)",2,193.12,6,50,1600,25208.9699999999,2,3.375,2
33008,proverbial,0.01,(proverb)>al>,"(0, 1, 1)",1,0.01,7,0,200,1125.04,2,93,2
33011,provisoirement,1.52,(provisoire)>ment>,"(0, 1, 1)",2,8.16,10,50,919,5042.80999999999,4,31.9912948857453,2
33035,pubien,0.57,(pubis)>en>,"(0, 1, 1)",2,1.16,5,50,7,22.18,2,42.8571428571428,2
33046,publiquement,2.47,(public)>ment>,"(0, 1, 1)",3,94.36,6,33.3333333333333,919,5042.80999999999,4,23.1773667029379,2
33048,pudique,0.98,(pudeur)>ique>,"(0, 1, 1)",7,8.43,6,28.5714285714285,281,852.449999999999,4,47.3309608540925,2
33055,puisait,2.59,(puits)>[VB]>,"(0, 1, 1)",2,22.11,5,50,1600,25208.9699999999,2,36.3125,2
33064,pulmonaire,2,(poumon)>aire>,"(0, 1, 1)",2,18.64,6,50,179,853.76,4,48.6033519553072,2
33065,pulsé,0.17,(puls)>[VB]>,"(0, 1, 1)",10,39.43,4,70,1600,25208.9699999999,2,70.625,2
33066,pulvérisé,1.98,(pulvér)>is[VB]>,"(0, 1, 1)",1,1.98,6,0,126,424.71,5,18.2539682539682,2
33079,punitif,0.27,(pun)>if>,"(0, 1, 1)",3,3.1,3,66.6666666666666,168,409.409999999999,2,67.2619047619047,2
33080,purement,3.99,(pur)>ment>,"(0, 1, 1)",10,77.95,3,30,919,5042.80999999999,4,17.5190424374319,2
33081,purgatif,0.55,(purge)>if>,"(0, 1, 1)",5,7.92,5,60,168,409.409999999999,2,54.7619047619047,2
33083,purgé,2.63,(purge)>[VB]>,"(0, 1, 1)",5,7.92,5,20,1600,25208.9699999999,2,36,2
33090,purifie,5.68,(pur)>ifi[VB]>,"(0, 1, 1)",10,77.95,3,20,33,315.52,6,24.2424242424242,2
33093,purulent,0.06,(puruler)>ant/ent>,"(0, 1, 1)",1,0.06,7,0,522,3302.43999999999,7,82.375478927203,2
33096,quadrillé,0.19,(quatre)>illé>,"(0, 1, 1)",9,167.99,6,33.3333333333333,1,0.19,4,0,2
33097,quadrillées,0.01,(quatre)>ill[VB]>,"(0, 1, 1)",9,167.99,6,88.8888888888888,8,11.1999999999999,6,62.5,2
33106,quantique,1.16,(quantum)>ique>,"(0, 1, 1)",1,1.16,7,0,281,852.449999999999,4,44.8398576512455,2
33107,quarantième,0.06,(quarante)>ième>,"(0, 1, 1)",3,17.27,8,66.6666666666666,22,159.55,4,95.4545454545454,2
33108,quasiment,7.66,(quasi)>ment>,"(0, 1, 1)",1,7.66,5,0,919,5042.80999999999,4,10.4461371055495,2
33109,quatorzième,0.11,(quatorze)>ième>,"(0, 1, 1)",2,6.81,8,50,22,159.55,4,90.9090909090909,2
33110,quatrième,15.74,(quatre)>ième>,"(0, 1, 1)",9,167.99,6,11.1111111111111,22,159.55,4,9.09090909090909,2
33114,querella,0.96,(querelle)>[VB]>,"(0, 1, 1)",3,14.35,8,33.3333333333333,1600,25208.9699999999,2,52.5,2
33119,querelleur,0.14,(querelle)>eur>,"(0, 1, 1)",3,14.35,8,66.6666666666666,501,2127.06,3,77.8443113772455,2
33120,questionna,5.36,(question)>[VB]>,"(0, 1, 1)",5,419.58,8,20,1600,25208.9699999999,2,26.375,2
33125,quêtai,0.01,(quête)>[VB]>,"(0, 1, 1)",4,18.85,5,50,1600,25208.9699999999,2,86.3125,2
33128,quinzième,0.37,(quinze)>ième>,"(0, 1, 1)",3,24.3,6,66.6666666666666,22,159.55,4,77.2727272727272,2
33157,quotidiennement,0.97,(quotidien)>ment>,"(0, 1, 1)",1,0.97,9,0,919,5042.80999999999,4,42.8726877040261,2
33162,râblé,0.01,(râble)>[VB]>,"(0, 1, 1)",2,0.02,5,0,1600,25208.9699999999,2,86.3125,2
